ein,funder,object_id,tax_yr,return_type,schema_version,tax_period_begin,tax_period_end,amended,grant_rows,parsed_sum,line3a,line25a,line25d,delta,status,bridge_note,chicago_rows,chicago_dollars,source_url,sha256,extraction_version
596964359,James M Schoonmaker II Foundation,202431289349104408,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,23,6400000.0,6400000.0,,6400000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431289349104408_public.xml,9e7dc393cbb2940f,phase2-2026-08-03.1
596964359,James M Schoonmaker II Foundation,202501269349101130,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,26,7813000.0,7813000.0,,7813000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501269349101130_public.xml,8b3c0dabf7a50c7b,phase2-2026-08-03.1
611480716,Klaff Family Foundation,202223199349104797,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,55,8116903.0,8116903.0,,8116904.0,0.0,reconciled,row sum ties printed line-3a total within $1,15,232500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202223199349104797_public.xml,039f0eeb974957ab,phase2-2026-08-03.1
611480716,Klaff Family Foundation,202333199349104073,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,75,8495805.0,8495805.0,,8495805.0,0.0,reconciled,row sum ties printed line-3a total within $1,13,365000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333199349104073_public.xml,fa271baf26a2d816,phase2-2026-08-03.1
611480716,Klaff Family Foundation,202433209349103908,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,83,8479057.0,8479057.0,,8479057.0,0.0,reconciled,row sum ties printed line-3a total within $1,11,486000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202433209349103908_public.xml,7e79145b00313d00,phase2-2026-08-03.1
611480716,Klaff Family Foundation,202503189349102660,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,66,15565990.0,15565990.0,,15566050.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,1615833.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503189349102660_public.xml,fdec4b04e1dd79f0,phase2-2026-08-03.1
651164639,Polsky Foundation,202243199349101954,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,9,5475000.0,5475000.0,,5475000.0,0.0,reconciled,row sum ties printed line-3a total within $1,5,4175000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243199349101954_public.xml,005602d2a4d2ee5e,phase2-2026-08-03.1
651164639,Polsky Foundation,202323199349105707,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,36,9059259.0,9059259.0,,9059259.0,0.0,reconciled,row sum ties printed line-3a total within $1,20,7220565.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323199349105707_public.xml,7c1e74252f34d213,phase2-2026-08-03.1
651164639,Polsky Foundation,202443209349103814,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,46,4363941.0,4363941.0,,4363941.0,0.0,reconciled,row sum ties printed line-3a total within $1,23,3092667.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443209349103814_public.xml,aa29842474e39163,phase2-2026-08-03.1
651164639,Polsky Foundation,202513219349107256,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,39,7770395.0,7770395.0,,7770395.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 2 row(s) ($3,261,981) back from publication",21,4033414.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349107256_public.xml,b74edc4a158db5ac,phase2-2026-08-03.1
731128665,Hargrove Hudson Charitable Trust,202300659349100900,2021,990PF,2021v4.1,2021-08-01,2022-07-31,N,5,3748106.0,3748106.0,,3748106.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202300659349100900_public.xml,5566ccc17df13cfc,phase2-2026-08-03.1
731128665,Hargrove Hudson Charitable Trust,202333389349100603,2022,990PF,2022v5.0,2022-08-01,2023-07-31,N,3,3867686.0,3867686.0,,3867686.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333389349100603_public.xml,738f06120f676bd8,phase2-2026-08-03.1
731128665,Hargrove Hudson Charitable Trust,202443559349100014,2023,990PF,2023v5.1,2023-08-01,2024-07-31,N,5,3534317.0,3534317.0,,3534317.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443559349100014_public.xml,3c6e4d4cb45eb935,phase2-2026-08-03.1
736254994,Lloyd & Roxie Anderson Charitable Trust,202221309349100302,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,3,189301.0,189301.0,,189301.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202221309349100302_public.xml,f86523677f1b225f,phase2-2026-08-03.1
736254994,Lloyd & Roxie Anderson Charitable Trust,202301269349100105,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,3,235745.0,235745.0,,235745.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301269349100105_public.xml,7d5917d6c12f945e,phase2-2026-08-03.1
736254994,Lloyd & Roxie Anderson Charitable Trust,202431269349102043,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,3,2850140.0,2850140.0,,2850140.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431269349102043_public.xml,5251d5065733af84,phase2-2026-08-03.1
736254994,Lloyd & Roxie Anderson Charitable Trust,202521219349100942,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,3,990716.0,990716.0,,990716.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521219349100942_public.xml,a11984e58f89e978,phase2-2026-08-03.1
750827445,Hendrick Home for Children Trust,202212799349101106,2021,990PF,2021v4.1,2021-07-01,2022-06-30,N,1,3784606.0,3784606.0,,3784606.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202212799349101106_public.xml,ab4a75ba087f6cb3,phase2-2026-08-03.1
750827445,Hendrick Home for Children Trust,202313079349101011,2022,990PF,2022v5.0,2022-07-01,2023-06-30,N,1,5373152.0,5373152.0,,5373152.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202313079349101011_public.xml,2bd975b674d76381,phase2-2026-08-03.1
750827445,Hendrick Home for Children Trust,202432839349100823,2023,990PF,2023v5.1,2023-07-01,2024-06-30,N,1,4723862.0,4723862.0,,4723862.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432839349100823_public.xml,6af42a2d3c360f32,phase2-2026-08-03.1
750827445,Hendrick Home for Children Trust,202600929349100900,2024,990PF,2024v5.2,2024-07-01,2025-06-30,N,1,5257518.0,5257518.0,,5257518.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202600929349100900_public.xml,e009cb3554192b2b,phase2-2026-08-03.1
756013899,Dora Roberts Foundation,202243089349101404,2021,990PF,2021v4.1,2021-07-01,2022-06-30,N,28,4010000.0,4010000.0,,4010000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243089349101404_public.xml,22025af41aa0d49f,phase2-2026-08-03.1
756013899,Dora Roberts Foundation,202323389349100222,2022,990PF,2022v5.0,2022-07-01,2023-06-30,N,25,3989217.0,3989217.0,,3989217.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323389349100222_public.xml,753d7eeebfd7d5b8,phase2-2026-08-03.1
756013899,Dora Roberts Foundation,202443119349101979,2023,990PF,2023v5.1,2023-07-01,2024-06-30,N,25,3865000.0,3865000.0,,3865000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202443119349101979_public.xml,665f18ac8f9c4f3a,phase2-2026-08-03.1
756013899,Dora Roberts Foundation,202600369349101505,2024,990PF,2024v5.2,2024-07-01,2025-06-30,N,28,3997152.0,3997152.0,,3997152.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202600369349101505_public.xml,e9bcb762d6f5eca5,phase2-2026-08-03.1
756094930,G R White Trust,202302199349100700,2021,990PF,2021v4.1,2021-10-01,2022-09-30,N,34,3470575.0,3470575.0,,3470575.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202302199349100700_public.xml,0ac199ee02c121ee,phase2-2026-08-03.1
756094930,G R White Trust,202400369349101000,2022,990PF,2022v5.0,2022-10-01,2023-09-30,N,32,3576801.0,3576801.0,,3576801.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202400369349101000_public.xml,0618f2d1b647c052,phase2-2026-08-03.1
756094930,G R White Trust,202520379349100802,2023,990PF,2023v6.0,2023-10-01,2024-09-30,N,37,2317355.0,2317355.0,,2317355.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520379349100802_public.xml,4337865545cf7a87,phase2-2026-08-03.1
756314202,Leo Potishman Foundation,202213089349101401,2021,990PF,2021v4.1,2021-07-01,2022-06-30,N,34,6185000.0,6185000.0,,6185000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213089349101401_public.xml,b8c5820d523c65a2,phase2-2026-08-03.1
756314202,Leo Potishman Foundation,202343079349100924,2022,990PF,2022v5.0,2022-07-01,2023-06-30,N,28,6610000.0,6610000.0,,6610000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202343079349100924_public.xml,ad162413bea75f6c,phase2-2026-08-03.1
756314202,Leo Potishman Foundation,202422839349100047,2023,990PF,2023v5.1,2023-07-01,2024-06-30,N,33,5815000.0,5815000.0,,5815000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202422839349100047_public.xml,a734572948a30045,phase2-2026-08-03.1
756314202,Leo Potishman Foundation,202533099349100523,2024,990PF,2024v5.2,2024-07-01,2025-06-30,N,29,5450000.0,5450000.0,,5450000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533099349100523_public.xml,10b019c6a89bc7ce,phase2-2026-08-03.1
766124547,Rawley Foundation,202221159349100517,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,37,2586000.0,2586000.0,,2586000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202221159349100517_public.xml,886099b91abc1afa,phase2-2026-08-03.1
766124547,Rawley Foundation,202341229349102029,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,40,3590000.0,3590000.0,,3590000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202341229349102029_public.xml,cfc40b189556f3d4,phase2-2026-08-03.1
766124547,Rawley Foundation,202432219349101013,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,37,3640500.0,3640500.0,,3640500.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432219349101013_public.xml,5044c30b6d8ddb8d,phase2-2026-08-03.1
766124547,Rawley Foundation,202511279349101526,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,54,4051000.0,4051000.0,,4051000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511279349101526_public.xml,470d67b18cf79f8f,phase2-2026-08-03.1
812433446,Smart Family Foundation of Illinois,202201929349101010,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,60,3012500.0,3012500.0,,3012500.0,0.0,reconciled,row sum ties printed line-3a total within $1,28,1836500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202201929349101010_public.xml,1f16aa78b1525b8b,phase2-2026-08-03.1
812433446,Smart Family Foundation of Illinois,202341589349100209,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,54,4180600.0,4180600.0,,4180600.0,0.0,reconciled,row sum ties printed line-3a total within $1,20,2774600.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202341589349100209_public.xml,1546f4fb7415a0cd,phase2-2026-08-03.1
812433446,Smart Family Foundation of Illinois,202442119349100109,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,59,4103775.0,4103775.0,,4103775.0,0.0,reconciled,row sum ties printed line-3a total within $1,24,2054600.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442119349100109_public.xml,53f6e8abfac362a7,phase2-2026-08-03.1
812433446,Smart Family Foundation of Illinois,202541759349100209,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,68,4005000.0,4005000.0,,4005000.0,0.0,reconciled,row sum ties printed line-3a total within $1,22,1968500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541759349100209_public.xml,439f1fe83b8c7254,phase2-2026-08-03.1
816959383,Donald R Wilson Jr Family Foundation,202231449349100908,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,4,1700000.0,1700000.0,,1700000.0,0.0,reconciled,row sum ties printed line-3a total within $1,4,1700000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231449349100908_public.xml,95972d28464ed1fe,phase2-2026-08-03.1
816959383,Donald R Wilson Jr Family Foundation,202301259349101775,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,14,965000.0,965000.0,,965000.0,0.0,reconciled,row sum ties printed line-3a total within $1,8,510000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301259349101775_public.xml,3b837af031725647,phase2-2026-08-03.1
816959383,Donald R Wilson Jr Family Foundation,202411229349102221,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,11,5944303.0,5944303.0,,5944303.0,0.0,reconciled,row sum ties printed line-3a total within $1,9,5744303.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411229349102221_public.xml,344be46d51a2f71e,phase2-2026-08-03.1
816959383,Donald R Wilson Jr Family Foundation,202511289349101136,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,6,3960000.0,3960000.0,,3960000.0,0.0,reconciled,row sum ties printed line-3a total within $1,4,3610000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511289349101136_public.xml,355d9ee62250e47a,phase2-2026-08-03.1
822759714,Richard L Duchossois Memorial Foundation,202241319349105319,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,0,0.0,0.0,,0.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241319349105319_public.xml,4193c62e92e9e3b1,phase2-2026-08-03.1
822759714,Richard L Duchossois Memorial Foundation,202301669349101000,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,7,700000.0,700000.0,,700000.0,0.0,reconciled,row sum ties printed line-3a total within $1,2,200000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301669349101000_public.xml,94b40e850609fd60,phase2-2026-08-03.1
822759714,Richard L Duchossois Memorial Foundation,202520809349100212,2023,990PF,2023v6.0,2023-01-01,2023-12-31,N,1,10184598.0,10184598.0,,10184598.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520809349100212_public.xml,4e7e70a5e343d3e2,phase2-2026-08-03.1
822759714,Richard L Duchossois Memorial Foundation,202503219349108150,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,7,675000.0,675000.0,,675000.0,0.0,reconciled,row sum ties printed line-3a total within $1,4,250000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503219349108150_public.xml,e3b624a951908ed9,phase2-2026-08-03.1
823799236,Lev Zahav NFP,202213199349106496,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,1,565000.0,565000.0,,565000.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213199349106496_public.xml,89c0b7ae23cb98af,phase2-2026-08-03.1
823799236,Lev Zahav NFP,202313189349105491,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,1,4206906.0,4206906.0,,4206906.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202313189349105491_public.xml,23983181899f49e2,phase2-2026-08-03.1
823799236,Lev Zahav NFP,202402229349100520,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,1,5553520.0,5553520.0,,5553520.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402229349100520_public.xml,8f3c7f012efd0e74,phase2-2026-08-03.1
823799236,Lev Zahav NFP,202513179349103591,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,1,2905433.0,2905433.0,,2905433.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513179349103591_public.xml,bbad59e3a8e28537,phase2-2026-08-03.1
826893685,Anahata Foundation,202203089349100530,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,37,6745584.0,6745584.0,,6745584.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202203089349100530_public.xml,9f77e60f4c1cef63,phase2-2026-08-03.1
826893685,Anahata Foundation,202303079349100925,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,32,7165000.0,7165000.0,,7165000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303079349100925_public.xml,bd64e090ab9c93e0,phase2-2026-08-03.1
826893685,Anahata Foundation,202403179349102810,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,25,7526200.0,7526200.0,,7526200.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403179349102810_public.xml,7082742e140e2bd1,phase2-2026-08-03.1
826893685,Anahata Foundation,202523179349103752,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,22,8464000.0,8464000.0,,8464000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523179349103752_public.xml,a5a08f64e841c58f,phase2-2026-08-03.1
830499473,Exelon Foundation,202243189349100619,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,34,9603862.0,9603862.0,,9603862.0,0.0,reconciled,row sum ties printed line-3a total within $1,4,1020000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243189349100619_public.xml,082c05f5fe6b1a32,phase2-2026-08-03.1
830499473,Exelon Foundation,202313179349100416,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,29,12392603.0,12392603.0,,13059409.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,2000000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202313179349100416_public.xml,92b663a4cbaca376,phase2-2026-08-03.1
830499473,Exelon Foundation,202423179349102062,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,25,10158456.0,10158456.0,,10158456.0,0.0,reconciled,row sum ties printed line-3a total within $1,3,2010000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423179349102062_public.xml,111949806911eb5c,phase2-2026-08-03.1
830499473,Exelon Foundation,202523169349102342,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,34,11473360.0,11473360.0,,11473360.0,0.0,reconciled,row sum ties printed line-3a total within $1,4,1160000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523169349102342_public.xml,ec178aae51502474,phase2-2026-08-03.1
830574010,Rooted Alliance INC,202223189349104172,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,11,5425549.0,5425549.0,,5425549.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202223189349104172_public.xml,1f175bdc272c15f8,phase2-2026-08-03.1
830574010,Rooted Alliance INC,202343199349105184,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,13,4776858.0,4776858.0,,4776858.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202343199349105184_public.xml,ce4cab69d50aa42e,phase2-2026-08-03.1
830574010,Rooted Alliance INC,202413209349102176,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,19,6550792.0,6550792.0,,6550792.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413209349102176_public.xml,a72b5e9e37292f98,phase2-2026-08-03.1
830574010,Rooted Alliance INC,202543189349101219,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,18,6116904.0,6116904.0,,6116904.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543189349101219_public.xml,3d00ed68cd86409f,phase2-2026-08-03.1
832650002,Zellis Family Foundation,202241809349101214,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,12,280000.0,280000.0,,280000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202241809349101214_public.xml,2a044f4f435872ae,phase2-2026-08-03.1
832650002,Zellis Family Foundation,202333189349101308,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,12,580000.0,580000.0,,580000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333189349101308_public.xml,803e3f37e145f02d,phase2-2026-08-03.1
832650002,Zellis Family Foundation,202402929349100625,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,15,1342895.0,1342895.0,,1342895.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,7895.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402929349100625_public.xml,f60090186056c79a,phase2-2026-08-03.1
832650002,Zellis Family Foundation,202532839349100303,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,19,2749139.0,2749139.0,,2749139.0,0.0,reconciled,row sum ties printed line-3a total within $1,1,50000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202532839349100303_public.xml,2fa5fe2c44307954,phase2-2026-08-03.1
832650859,Matthew Zell Family Foundation,202231809349101213,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,14,260000.0,260000.0,,260000.0,0.0,reconciled,row sum ties printed line-3a total within $1,7,190000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231809349101213_public.xml,f1718c85ede1732b,phase2-2026-08-03.1
832650859,Matthew Zell Family Foundation,202303189349100240,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,16,402500.0,402500.0,,402500.0,0.0,reconciled,row sum ties printed line-3a total within $1,6,164000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303189349100240_public.xml,a1968c44ca542015,phase2-2026-08-03.1
832650859,Matthew Zell Family Foundation,202442929349100624,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,18,2360522.0,2360522.0,,2360522.0,0.0,reconciled,row sum ties printed line-3a total within $1,6,164000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442929349100624_public.xml,76c7dce0bbccfbe2,phase2-2026-08-03.1
832650859,Matthew Zell Family Foundation,202522839349100302,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,22,1700000.0,1700000.0,,1700000.0,0.0,reconciled,row sum ties printed line-3a total within $1,6,164000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202522839349100302_public.xml,f5cacd48781dd950,phase2-2026-08-03.1
843791888,Ralla Klepak Performing Arts Foundation,202202529349100315,2021,990PF,2021v4.0,2021-01-01,2021-12-31,N,29,4845925.0,4845925.0,,4845925.0,0.0,reconciled,row sum ties printed line-3a total within $1,17,2505000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202202529349100315_public.xml,027ee289b80119ba,phase2-2026-08-03.1
843791888,Ralla Klepak Performing Arts Foundation,202342579349100119,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,25,3460100.0,3460100.0,,3460100.0,0.0,reconciled,row sum ties printed line-3a total within $1,15,2099500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202342579349100119_public.xml,50abe54bddc51d6c,phase2-2026-08-03.1
843791888,Ralla Klepak Performing Arts Foundation,202432059349100123,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,35,4992500.0,4992500.0,,4992500.0,0.0,reconciled,row sum ties printed line-3a total within $1,19,2375000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202432059349100123_public.xml,256e6b745d2ab9ef,phase2-2026-08-03.1
843791888,Ralla Klepak Performing Arts Foundation,202512529349100706,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,23,5050000.0,5050000.0,,5050000.0,0.0,reconciled,row sum ties printed line-3a total within $1,16,3355000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202512529349100706_public.xml,59686dc0cb98e32a,phase2-2026-08-03.1
