foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
Chicago Community Trust,2022,Green City Market,3057 N Rockwell St Building 6 Floor,Chicago,IL,60618,105000,"General Operating Support, to support Local Farmers Through Strategic Media Relations, Marketing, and Merchandising, from the Searle Funds at The Chicago Community Trust",990-SchI,41.937139106014,-87.692800108274,sited
Chicago Community Trust,2022,Honey Pot Performance,5014 N Springfield 1,Chicago,IL,60625,105000,General operations.,990-SchI,41.972421299561,-87.725795270746,sited
Chicago Community Trust,2022,Union League Boys & Girls Clubs,65 W Jackson Blvd,Chicago,IL,60604,104424,"Unrestricted: to serve the current and changing needs of ULB&GC's kids, General Operating Support",990-SchI,41.878103882453,-87.629997767922,sited
Chicago Community Trust,2022,Cristo Rey Jesuit High School,1852 W 22nd Pl,Chicago,IL,60608,103000,"support for Viva fundraising event (no tickets or tangible benefits), General Operating Support",990-SchI,41.851519341172,-87.671822329897,sited
Chicago Community Trust,2022,Here To Stay CLT Inc,c/o Palenque LSNA 2840 N Milwaukee,Chicago,IL,60618,102500,"Here to Stay Community Land Trust, To support Here to Stay Community Land Trust's programs and services.",990-SchI,41.932829513241,-87.713684155816,sited
Chicago Community Trust,2022,Hyde Park Neighborhood Club,5480 S Kenwood Ave,Chicago,IL,60615,102000,"General Operating Support, matching contribution: support for HPNC's social service programs for FY 2023",990-SchI,41.795681101635,-87.593523952627,sited
Chicago Community Trust,2022,High Jump,59 W North Blvd,Chicago,IL,60610,102000,"General Operating Support, General Operating Support - per benefit paddle raise, support for Endowment - FY23, the Endowment Fund",990-SchI,41.911134845101,-87.631150920448,sited
Chicago Community Trust,2022,The Night Ministry,1735 North Ashland Suite 2000,CHICAGO,IL,60622,101500,"General Operating Support, matching the contribution of Barbara Baran, PGL retiree, General Operating Support (in time for October match fund), General Operating Support - per 2023 mission contribution",990-SchI,41.913146606145,-87.667683335934,sited
Chicago Community Trust,2022,Academy for Urban School Leadership,PO Box 346165,Chicago,IL,60634,100750,General Operating Support,990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Artists Cooperative Residency and Exhibitions Project,PO Box 8184,CHICAGO,IL,60608,100500,"support for summer scholarships, support of capacity building for ACRE's Residency and Chicago Artist Census",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Church of Our Saviour,530 West Fullerton Parkway,Chicago,IL,60614,100000,General Operating Support,990-SchI,41.925605539647,-87.642670247101,sited
Chicago Community Trust,2022,Chicago Food Policy Advisory Council NFP,1200 W 35th St 359 Attn Rodger,Chicago,IL,60609,100000,"support of on-going implementation of the Good Food Purchasing Initiative, from the Searle Funds at The Chicago Community Trust",990-SchI,41.830680444473,-87.655806470223,sited
Chicago Community Trust,2022,Illinois Hispanic Chamber of Commerce Foundation,222 W Merchandise Mart Plaza Suite,Chicago,IL,60654,100000,"In support of IHCC's capacity to manage grants and contracts they receive from federal, state, city, and county agencies that enable them to connect Latinx small businesses with government-funded programs to stabilize and help them grow.",990-SchI,41.888045283034,-87.634338654764,intermediary_or_citywide
Chicago Community Trust,2022,Back of the Yards Neighborhood Council,4555 S Ashland,Chicago,IL,60609,100000,"Supporting General Operations of neighborhood organization that facilitates and promotes neighborhood investment work in their community, from the Searle funds at The Chicago Community Trust.",990-SchI,41.811234235989,-87.664964237931,sited
Chicago Community Trust,2022,Eighteenth Street Development Corporation,1843 South Carpenter Street,Chicago,IL,60608,100000,"Supporting General Operations of neighborhood organization that facilitates and promotes neighborhood investment work in their community, from the Searle funds at The Chicago Community Trust.",990-SchI,41.857114779392,-87.65311101608,sited
Chicago Community Trust,2022,Far South CDC,853 W 115th Street,Chicago,IL,60643,100000,"Supporting General Operations of neighborhood organization that facilitates and promotes neighborhood investment work in their community, from the Searle funds at The Chicago Community Trust.",990-SchI,41.685009362683,-87.642998639876,sited
Chicago Community Trust,2022,Chicago Women in Trades,2444 West 16th Street 3E,Chicago,IL,60608,100000,To support Chicago Women in Trades for their ongoing work to support legislation that will reduce barriers to workforce development.,990-SchI,41.85940868999,-87.686913656774,sited
Chicago Community Trust,2022,The Ndigo Foundation,329 West 18th Street Suite 613,Chicago,IL,60616,100000,In support of THE NDIGO FOUNDATION for editorial and production capacity building for N'DIGO STUDIO.,990-SchI,41.857620854653,-87.637988752697,sited
Chicago Community Trust,2022,Lugenia Burns Hope Center Inc,710 E 47th Suite 200W,Chicago,IL,60653,100000,"In support of strengthening senior organizing, communications and fundraising",990-SchI,41.809559844853,-87.608638933745,sited
Chicago Community Trust,2022,Intrinsic Schools,4540 West Belmont Avenue,Chicago,IL,60641,100000,General Operating Support,990-SchI,41.93896902508,-87.741014908103,sited
Chicago Community Trust,2022,Become Inc,171 N Aberdeen suite 400,Chicago,IL,60607,100000,"In support of the Culturally Responsive Community Transformation (CRCT), an innovative model bringing residents together to identify collective goals for social transformation within the boundaries of their neighborhood and collaboratively create pathways to turn their community insight into action, from the Searle Funds at The Chicago Community Trust.",990-SchI,41.884835944569,-87.654376250037,sited
Chicago Community Trust,2022,Reunite Chatham NFP,4731 S Ingleside Ave Unit C1,Chicago,IL,60615,100000,"In support of a 6,500 sq ft retail storefront, commercial kitchen, and community kitchen at 657 E 75th Street in the Grand Crossing neighborhood. Grant made via fiscal sponsor, REUNITE CHATHAM NFP.",990-SchI,41.808670663817,-87.60270973064,sited
Chicago Community Trust,2022,Quad Communities Development Corporation NFP,4210 South Berkeley Avenue,Chicago,IL,60653,100000,"Supporting General Operations of neighborhood organization that facilitates and promotes neighborhood investment work in their community, from the Searle funds at The Chicago Community Trust.",990-SchI,41.817893962126,-87.600723390715,sited
Chicago Community Trust,2022,Partnership for College Completion,200 S Michigan Ave Suite 1410,Chicago,IL,60604,100000,"In support of the Partnership for College Completion Illinois Equity in Degree Completion Initiative, from the Searle Funds at The Chicago Community Trust.",990-SchI,41.879498661338,-87.624506074574,intermediary_or_citywide
Chicago Community Trust,2022,Museum of Vernacular Arts Inc,4940 S East End Ave Unit 19c,Chicago,IL,60615,100000,support for the New Art School Modality Launch,990-SchI,41.805225053435,-87.585907769917,sited
Chicago Community Trust,2022,Chicago Learning Exchange,5546 N Lakewood Ave,Chicago,IL,60640,100000,"in support of Chicago Learning Exchange (CLX) to connect, amplify, and invest in Chicago's out-of-school time providers and strengthen the OST ecosystem.",990-SchI,41.982620986793,-87.662601165073,sited
Chicago Community Trust,2022,Borderless Magazine NFP,3432 W DIVERSEY AVE 2nd Floor Suite,CHICAGO,IL,60647,100000,"Project in support of producing a bilingual reporting package about housing and homeownership in the Latinx community., in support of Borderless Magazine's efforts to increase editorial and publication capacity building",990-SchI,41.932012437519,-87.713570703457,sited
Chicago Community Trust,2022,P33,1234 W Fulton Market,Chicago,IL,60607,100000,General Operating Support,990-SchI,41.886719716614,-87.657573694424,sited
Chicago Community Trust,2022,CommunityHealth NFP,2611 W Chicago Ave,Chicago,IL,60622,99900,"General Operating Support, General Operating Support for Lederman Family Health Center, In support of CommunityHealth to provide access to equitable healthcare, including mental and behavioral health, particularly for asylees.",990-SchI,41.895632216929,-87.692081138071,sited
Chicago Community Trust,2022,OneGoal,PO Box 734137,Chicago,IL,60673,99250,"support for the 4yr College Access and Completion Program in Chicago, supporting programs in Texas (preferably Fort Bend or Harris County). Thank you for your important work., support for the Chicago office to provide emergency funding for students enrolled in 4-year colleges/universities, General Operating Support, fundraising support per paddle raise at gala",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,NAMI Chicago,1801 W Warner 202,Chicago,IL,60613,97200,"General operating support, support for the Shine The Light event (no tickets or tangible benefits), In support of NAMI Chicago's general operations to create a comprehensive approach to mental health services.",990-SchI,41.956899839678,-87.674367776072,sited
Chicago Community Trust,2022,Business and Professional People for the Public Interest,25 East Washington Street Suite,Chicago,IL,60602,96900,"General Operating Support, support for GAPA activities, support of GAPA activities during the months of January - March 2023, support of GAPA activities during the months of April - June 2023, support of GAPA activities for time period of July - September 2022, support for Power in Community: Equity (no tickets or tangible benefits)",990-SchI,41.883162849634,-87.626490086268,sited
Chicago Community Trust,2022,New Life Centers of Chicagoland NFP,2657 S Lawndale Ave,Chicago,IL,60623,96250,"General Operating Support, Welcome Hope fund, for gap programming in the month of August and Labor Day provide enrichment opportunities and community building supports for children and youth., In support of New Life Centers of Chicago, based on their efforts in feeding, supporting, and resettling individuals and families while also helping provide connection to short-term and long-term support while providing services that care for mental and behavioral health for participants.",990-SchI,41.843309555133,-87.717121215033,sited
Chicago Community Trust,2022,American Writers Museum,180 North Michigan Suite 300,Chicago,IL,60601,95250,General Operating Support,990-SchI,41.885373782984,-87.624570287649,intermediary_or_citywide
Chicago Community Trust,2022,Kuumba Lynx,4702 N Beacon St Apt 1N,Chicago,IL,60640,95000,"General Operating Support, General Operating Support - one-time contribution per emergency funding appeal, To support ISSA VIBE, a space that combines the healing of various health practices with artistic creation and expression., In support of Kuumba Lynx's back-office capacity to manage their programing expansion.",990-SchI,41.967211728766,-87.664208351919,sited
Chicago Community Trust,2022,Real Men Charities Inc,2423 East 75th Street,Chicago,IL,60649,94000,"for gap programming in the month of August and Labor Day provide enrichment opportunities and community building supports for children and youth., For gap programming between Memorial day and the end of June to provide enrichment opportunities and community building supports for children and youth., For programming to build community cohesion through the Chicago Fund for Safe and Peaceful Communities., In support of increased news coverage and reporting of issues related to community safety and well-being, In support of staffing and technological capacity building for the monthly publication of South Side Drive Magazine",990-SchI,41.758939561166,-87.565830809461,sited
Chicago Community Trust,2022,Organized Communities Against Deportations,4811 N Central Park Ave,Chicago,IL,60625,93500,General operations.,990-SchI,41.968689406103,-87.718186906176,sited
Chicago Community Trust,2022,Ladies of Virtue NFP,1245 S Michigan Ave Suite 149,Chicago,IL,60605,91700,General Operating Support,990-SchI,41.866664875722,-87.623970564644,sited
Chicago Community Trust,2022,La Rabida Children's Hospital,6501 S Promontory Dr,Chicago,IL,60649,90833,"programming support in lieu of gala sponsorship, to provide wine for the Gala, General Operating Support, Capital Campaign support, support for INPATIENT REDESIGN, support for area of greatest need, support for 2023 Gala (no tickets or tangible benefits)",990-SchI,41.777612120017,-87.572055878947,sited
Chicago Community Trust,2022,Family Institute at Northwestern University,8 S Michigan Avenue Suite 500,Chicago,IL,60603,90000,"General Operating Support, support for The Gratitude Gala (no tickets or tangible benefits)",990-SchI,41.88205455908,-87.624550934438,intermediary_or_citywide
Chicago Community Trust,2022,Farmworker and Landscaper Advocacy Project,33 N La Salle St Suite 900,Chicago,IL,60602,90000,"Community Outreach and Education to Food Workers, from the Searle Funds at The Chicago Community Trust.",990-SchI,41.882669411932,-87.632303917026,sited
Chicago Community Trust,2022,Reader Institute for Community Journalism Inc,2930 S Michigan Ave Suite 102,Chicago,IL,60616,90000,"support for the 2023 Chicago Reader UnGala (no tickets or tangible benefits), In support of editorial capacity building and the development of cross-publication projects with other media outlets. The grant will support the Chicago Reader's capacity to tell resident-driven, actionable stories that make a positive contribution to our citys public conversation.",990-SchI,41.841414856654,-87.62360690116,sited
Chicago Community Trust,2022,Strategy for Access Foundation NFP,4800 S Chicago Beach Dr 1707s,Chicago,IL,60615,89000,In support of unlocking federal grant funds with match support to StrAF.,990-SchI,41.807281186496,-87.586615355538,sited
Chicago Community Trust,2022,The Hana Center,4300 N California Ave,Chicago,IL,60618,88775,For general operations.,990-SchI,41.95946138356,-87.698489156224,sited
Chicago Community Trust,2022,Lyte Collective,2333 N Kildare Ave,Chicago,IL,60639,86300,"Direct Economic Assistance Fund, General Operating Support, In support of LYTE Collective's general operations to help strengthen the work supporting Chicago youth facing poverty and homelessness grounded in a model that is flexible, holistic, and intensive in its approach.",990-SchI,41.923370192644,-87.734009113496,sited
Chicago Community Trust,2022,South Side Jazz Coalition,9156 South Essex Avenue,Chicago,IL,60617,86000,"General Operating Support, General operations., For programming to build community cohesion through the Chicago Fund for Safe and Peaceful Communities., For gap programming between Memorial day and the end of June to provide enrichment opportunities and community building supports for children and youth., for gap programming in the month of August and Labor Day provide enrichment opportunities and community building supports for children and youth.",990-SchI,41.728886074886,-87.563427750918,sited
Chicago Community Trust,2022,Rendezvous Arts,4129 N Mozart St Unit 3,Chicago,IL,60618,85713,General Operating Support,990-SchI,41.956320969963,-87.699460196752,sited
Chicago Community Trust,2022,Home of the Child El Hogar Del Nino,1710 S Loomis St,Chicago,IL,60608,85000,support for sustaining mental health services for 2023,990-SchI,41.858572887941,-87.661413041468,sited
Chicago Community Trust,2022,Obsidian Collection Archives,5417 S Michigan Ave,Chicago,IL,60615,85000,"In support of general operating to Obsidian Collection Archives to retain, preserve and distribute archival content of the Black press",990-SchI,41.796145865532,-87.622425842849,sited
Chicago Community Trust,2022,Serendipity Theatre Company DBA 2nd Story,3001 West Lawrence Ave,Chicago,IL,60625,83750,"General Operating Support, Systems of Care: A Training and Onboarding Program for 2nd Story Teaching Artists.",990-SchI,41.968437839343,-87.703680780231,sited
Chicago Community Trust,2022,Community Renewal Society,111 West Jackson Blvd Suite 820,Chicago,IL,60604,83161,"support for GAPA activities, support of GAPA activities during the months of January - March 2023, salary support associated with the GAPA coordinator, support of GAPA activities during the months of April - June 2023, support of GAPA activities for time period of July - September 2022, contribution for support and coordination of the overall GAPA coalition, support for The Chicago Reporter",990-SchI,41.878077850822,-87.632179297711,sited
Chicago Community Trust,2022,Urban Initiatives Inc,650 W Lake Street Suite 340,Chicago,IL,60661,83000,"General Operating Support, matching the contribution of Timothy Walsh, PGL employee, General Operating Support (Third-year Renewal Grant)",990-SchI,41.885752441579,-87.644321206034,sited
Chicago Community Trust,2022,Citizens United for Research in Epilepsy (CURE),PO Box 10572,Chicago,IL,60610,81500,"General Operating Support - in celebration of CURE's 25 years of groundbreaking research to eliminate seizures, General Operating Support, support for Gala gift (no tickets or tangible benefits), support for research by 2025",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Noble Network of Charter Schools,1 N State St 15th Floor,Chicago,IL,60602,80500,"support for ITW David Speer Academy, operating support associated with the AOPA STEM Program, support for Clark Family Scholarship",990-SchI,41.882657943888,-87.627775865919,sited
Chicago Community Trust,2022,High Speed Rail Alliance Inc,4765 N Lincoln Ave Suite 205,Chicago,IL,60625,80250,"General Operating Support, salary support for the Deputy Director position - third of three intended annual contributions, salary support for the Deputy Director position - second of three intended annual contributions",990-SchI,41.968066506869,-87.688126368645,sited
Chicago Community Trust,2022,Chicago Urban League,4510 S Michigan Ave,Chicago,IL,60653,80000,"General Operating Support, support to improve health equity, In support of 62nd Annual Golden Fellowship Dinner, In support of the 61st Golden Fellowship Dinner",990-SchI,41.812858802057,-87.623008057154,sited
Chicago Community Trust,2022,Resilience,180 N Michigan Ave Suite 600,Chicago,IL,60601,80000,General Operating Support,990-SchI,41.885373782984,-87.624570287649,sited
Chicago Community Trust,2022,Chicago Adventure Therapy NFP,PO Box 13062,Chicago,IL,60613,80000,General Operating Support,990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,National Main Street Center Inc,53 West Jackson Suite 350,Chicago,IL,60604,80000,"$50,000 to support Illinois Main Street program and $25,000 to support Chicago UrbanMain program, General Operating Support",990-SchI,41.878104850676,-87.629636798424,sited
Chicago Community Trust,2022,Illinois Legislative Latino Caucus Foundation,Faegre Drinker Biddle Reath LLP 320,Chicago,IL,60606,80000,"support for ILLCF 20th Anniversary Gala (no tickets or tangible benefits), In support of the 2023 Annual Gala: A Seat at the Table., In support of Raices: from our roots, flowers bloom, General operating support to elevate the policy priorities of the Latinx community and build a pipeline of Latinx political leadership and representation.",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Erie Neighborhood House,1701 W Superior St,Chicago,IL,60622,77296,"support for programming, General Operating Support, For general operations.",990-SchI,41.89505944276,-87.669771270814,sited
Chicago Community Trust,2022,Chicago Furniture Bank,4801 S Whipple St,Chicago,IL,60632,76000,"General Operating Support, support for programming and ""pick ups"", To support Chicago Furniture Bank's programs and services.",990-SchI,41.806697809933,-87.700193188441,sited
Chicago Community Trust,2022,Jewish Council On Urban Affairs,4411 N Ravenswood Ave Ste 300,Chicago,IL,60640,75980,"General Operating Support, support of GAPA activities during the months of January - March 2023, support for GAPA activities, support for Acts of Change 2023 (no tickets or tangible benefits), support of GAPA activities during the months of April - June 2023, support of GAPA activities for time period of July - September 2022",990-SchI,41.961761310611,-87.673904467517,sited
Chicago Community Trust,2022,Change Illinois,2045 W Grand Ave Suite B PMB 33558,Chicago,IL,60612,75300,"General Operating Support, to ensure the successful implementation of the State of Illinois' ban on prison gerrymandering to take effect in 2025 and build support for people- and community-powered, transparent ward redistricting, and improved ballot access.",990-SchI,41.890745597115,-87.678114923086,sited
Chicago Community Trust,2022,Metro Squash NFP,6100 S Cottage Grove Avenue,CHICAGO,IL,60637,75000,"support for targeted outreach to at risk youth on Chicago's west side (Second-year renewal Grant), General Operating Support, support of gala (no tickets or tangible benefits)",990-SchI,41.783999944407,-87.606083349791,sited
Chicago Community Trust,2022,Bright Promises Foundation,70 E Lake St Ste 1120,Chicago,IL,60601,75000,"support for the Healing Leading, Changing initiative",990-SchI,41.885782775355,-87.625858436593,intermediary_or_citywide
Chicago Community Trust,2022,Commercial Club Foundation,c/o Civic Committee 21 South Clark,Chicago,IL,60603,75000,annual support of the Civic Committee,990-SchI,41.881923760895,-87.630803072709,intermediary_or_citywide
Chicago Community Trust,2022,The Parliament of the World's Religions,70 E Lake St Suite 230,Chicago,IL,60601,75000,support for the 2023 conference (no tickets or tangible benefits),990-SchI,41.885782775355,-87.625858436593,sited
Chicago Community Trust,2022,Chicago Cares Inc,1200 W 35th St Unit 302,Chicago,IL,60609,75000,"In support of Chicago Cares efforts to democratize stakeholder engagement through its community collaboration initiative, co-design",990-SchI,41.830680444473,-87.655806470223,sited
Chicago Community Trust,2022,Illinois Public Interest Research Group Education Fund,3744 W Palmer,Chicago,IL,60647,75000,In support of IL PIRGs efforts to advocate for reforms that protect consumers from utility and inequitable car insurance rate hikes.,990-SchI,41.920952275773,-87.720776458072,sited
Chicago Community Trust,2022,Metropolitan Mayors Caucus,433 West Van Buren Street Suite 450,Chicago,IL,60607,75000,"In support of Metropolitan Mayors Caucus's work to educate municipal leaders on DEI issues, foster peer learning, and implement reforms that help them operate more equitably and inclusively.",990-SchI,41.876726041519,-87.638502866026,sited
Chicago Community Trust,2022,Black Researchers Collective,4925 S Champlain Ave,Chicago,IL,60615,75000,"To build evaluation capacities with residents in 4 communities by providing training, coaching and access to data to inform community organizing efforts.",990-SchI,41.805364608497,-87.610032543607,sited
Chicago Community Trust,2022,Raise Your Hand for Illinois Public Education,1325 S Wabash Ave Suite 105,Chicago,IL,60605,75000,to fulfill challenge grant for 2022,990-SchI,41.865325564404,-87.625708221851,sited
Chicago Community Trust,2022,Chicago Votes,1006 S Michigan Ave,Chicago,IL,60605,75000,In support of Chicago Votes's general operation to promote civic engagement and coting among young people throughout the city.,990-SchI,41.869974015503,-87.624282694695,sited
Chicago Community Trust,2022,Chicago Media Project,301 W Grand Avenue 170,Chicago,IL,60654,75000,in support of Shifting Voices Film Fund to invest in filmmakers of color working in the social impact documentary space to create powerful media with strong impact campaigns and foster a vibrant community of BIPOC filmmakers.,990-SchI,41.891505848714,-87.635654215084,sited
Chicago Community Trust,2022,Chicagoland Streets ProjectStreetsblog,4510 N Beacon St Apt 3S,Chicago,IL,60640,75000,"General Operating Support, In support of Streetsblog Chicago's website informing leaders and residents about local transportation issues and its intersection with affordable housing and public space use.",990-SchI,41.963714404091,-87.663833286383,sited
Chicago Community Trust,2022,Chicago Lawyers Committee for Civil Rights Under Law Inc,100 N Lasalle St Ste 600,Chicago,IL,60602,75000,In support of CLCCR's general operations.,990-SchI,41.883268441347,-87.632486206776,sited
Chicago Community Trust,2022,Chicago City Council Latino Caucus Foundation,2702 W Chicago Ave,Chicago,IL,60622,75000,To support Chicago Latino Caucus Foundation in the development of the 2023 Leadership Academy aimed at developing a robust pipeline of Latino representation at the city and state level.,990-SchI,41.89572444266,-87.694405965854,sited
Chicago Community Trust,2022,Just Roots,2936 South Wabash Avenue,Chicago,IL,60616,75000,"technical support for urban agriculture projects on Chicago's Near South Side, from the Searle Funds at The Chicago Community Trust.",990-SchI,41.840981335675,-87.625289375111,sited
Chicago Community Trust,2022,Investigative Project on Race and Equity,1927 W Farwell Avenue,Chicago,IL,60626,75000,In support of The Investigative Project on Race and Equity's virtual newsroom producing long-form investigative journalism on race and equity and the development of an apprenticeship program to train new and BIPOC journalist in investigative reporting,990-SchI,42.006408187696,-87.679025702649,sited
Chicago Community Trust,2022,Junior Achievement of Chicago,651 W Washington Blvd Suite 404,Chicago,IL,60661,73500,General Operating Support,990-SchI,41.883104198314,-87.644697339863,sited
Chicago Community Trust,2022,Pui Tak Christian School,2301 S Wenthorth Ave,Chicago,IL,60616,71000,"General Operating Support, support for phase 2 of Project Nehemiah",990-SchI,41.850934880466,-87.631894481283,sited
Chicago Community Trust,2022,Lawndale Pop-Up Spot,1228 W Winona St 2N,Chicago,IL,60640,71000,"General operations., For gap programming between Memorial day and the end of June to provide enrichment opportunities and community building supports for children and youth., For programming to build community cohesion through the Chicago Fund for Safe and Peaceful Communities.",990-SchI,41.975466652347,-87.661230710316,sited
Chicago Community Trust,2022,Asian Youth Services,3117 W Lawrence Ave,Chicago,IL,60625,70000,General Operating Support,990-SchI,41.968414882156,-87.706680107776,sited
Chicago Community Trust,2022,Trinity Irish Dance Company,1 E Erie St Suite 525-2590,Chicago,IL,60611,70000,General operating support,990-SchI,41.894016847861,-87.628057278137,sited
Chicago Community Trust,2022,Roger Baldwin Foundation of ACLU Inc,150 North Michigan Avenue Suite 600,Chicago,IL,60601,69000,"general operating support, support for the ACLU",990-SchI,41.884931224143,-87.624552861651,intermediary_or_citywide
Chicago Community Trust,2022,Girls Like Me Project,7116 South Morgan Street,Chicago,IL,60621,69000,"for gap programming in the month of August and Labor Day provide enrichment opportunities and community building supports for children and youth., For programming to build community cohesion through the Chicago Fund for Safe and Peaceful Communities., For gap programming between Memorial day and the end of June to provide enrichment opportunities and community building supports for children and youth.",990-SchI,41.764564400565,-87.649326634785,sited
Chicago Community Trust,2022,Legacy Disciple,4342 W Gladys Ave,Chicago,IL,60624,69000,"for gap programming in the month of August and Labor Day provide enrichment opportunities and community building supports for children and youth., For gap programming between Memorial day and the end of June to provide enrichment opportunities and community building supports for children and youth., For programming to build community cohesion through the Chicago Fund for Safe and Peaceful Communities., In support of Legacy Disciple's Hood Heroes program to provide youth leadership development programming that produces community-driven safety solutions",990-SchI,41.876133450155,-87.733928695109,sited
Chicago Community Trust,2022,The Chicago Lighthouse,1850 W Roosevelt Rd,Chicago,IL,60608,68590,"support for the low vision program, General Operating Support",990-SchI,41.866924195032,-87.672525512924,sited
Chicago Community Trust,2022,Newberry Library,60 West Walton Street,Chicago,IL,60610,67500,"General Operating Support, support for Summer 2023 programming: Make Music Chicago/Piano in the Park; Chicago Storytelling; Shakespeare in the Park",990-SchI,41.899859574468,-87.630394134617,sited
Chicago Community Trust,2022,Sista Afya Community Care NFP,5022 S State St,Chicago,IL,60609,67500,"General Operating Support, In support of Sista Afya Community Care (SACC) to offer free holistic mental wellness care, making mental wellness care accessible and achievable for women on the Southside of Chicago., In support of Sista Afya programming.",990-SchI,41.803375411642,-87.625999983104,sited
Chicago Community Trust,2022,Columbia College Chicago,600 South Michigan Avenue Ste 400,Chicago,IL,60605,67000,"support for Museum of Contemporary Photography: DARKROOM Benefit (no tickets or tangible benefits), support for the Museum of Contemporary Photography, support for Museum of Contemporary Photography, support for Museum of Contemporary Photography - per DARKROOM event (no tickets or tangible benefits), support for the Museum of Contemporary Photography's Darkroom benefit (no tickets or tangible benefits), Grace Liddle Scholarship Fund, support for UNLEASHED - Scholarship Fund (no tickets or tangible benefits), unrestricted support for Museum of Contemporary Photography: such things as exhibitions, educational and community engagement programs, and a large percentage of the staff salaries",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Illinois Collaboration On Youth,333 S Wabash Ave Suite 2750,Chicago,IL,60604,66700,In support of general operations of Illinois Collaboration on Youth to provide advocacy for youth and a strengthened network of youth-serving organizations,990-SchI,41.877809331031,-87.625998820959,sited
Chicago Community Trust,2022,The Network - Advocating Against Domestic Violence,33 N Dearborn Suite 2210,CHICAGO,IL,60602,66700,In support of The Network's general operations to prevent and end gender-based violence.,990-SchI,41.882737574404,-87.629349530679,sited
Chicago Community Trust,2022,Centro De Trabajadores Unidos Immigrant Workers Project,10638 S Ewing Avenue 1st floor,Chicago,IL,60617,66000,"General operations., General operating support.",990-SchI,41.702019869746,-87.535358036366,sited
Chicago Community Trust,2022,Friends of the Parks,67 E Madison St 1817,Chicago,IL,60603,66000,"support for The Promontory Point Conservancy, for an independent third party marine engineering study of the historic limestone revetment at Promontory Point, General Operating Support, support for activities on the South Side of Chicago",990-SchI,41.882037849771,-87.625472602075,sited
Chicago Community Trust,2022,Chicago Childrens Theatre,100 South Racine Avenue,CHICAGO,IL,60607,65000,"support for Red Kite Project, General Operating Support",990-SchI,41.880272349085,-87.65717562359,sited
Chicago Community Trust,2022,Garfield Park Conservatory Alliance,300 N Central Park Avenue,Chicago,IL,60624,65000,"$10,000: support for K-12 Environmental Education; $50,000: support for Children's Garden, Annual Support",990-SchI,41.887647922265,-87.716238737568,sited
Chicago Community Trust,2022,ChiArts Foundation,PO Box 772076,Chicago,IL,60677,64750,"General Operating Support, support for Kerfuffle! fundraiser (no tickets or tangible benefits), Susan McKeever ChiArts Dance Fund, support for Kerfuffle (no tickets or tangible benefits)",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Jewish Federation of Chicago,Ben Gurion Way 30 South Wells St,Chicago,IL,60606,64500,"General Operating Support, General Operating Support, support for Northmoor JUF Day (no tickets or tangible benefits received), RAC Fund, support for basic human needs and emergency needs of UIUC Hillel Students for the 2023-2024 school year, support for Encompass",990-SchI,41.881085502878,-87.633883748516,intermediary_or_citywide
Chicago Community Trust,2022,Communities In Schools of Chicago,815 W Van Buren St Ste 300,Chicago,IL,60607,63500,"General Operating Support, matching the contribution of Torrence Hinton, PGL employee, support for Partnership Program, In support of CIS Chicago's Meeting the Moment Event",990-SchI,41.876603022207,-87.648075570713,sited
Chicago Community Trust,2022,The Boulevard of Chicago,542 S Dearborn St Suite 300,Chicago,IL,60605,63500,General Operating Support,990-SchI,41.875152746557,-87.629299852938,sited
Chicago Community Trust,2022,By the Hand Club for Kids,PO Box 10043,Chicago,IL,60610,63000,"General Operating Support, support for the Moving Everest/Austin Club, general operating support for ministries",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Grant Park Orchestral Association,PO Box 71553,Chicago,IL,60694,61960,"General Operating Support, Blue Circle membership support - Patron ID 389009 (waive tangible benefits), support for the Grant Park Music Festival's ""Classical Campers and ""String and Vocal Fellowships"", support for Grant Park Music Festival, unrestricted contribution to the Endowment Fund to support the operating activities of the Grant Park Music Festival in perpetuity, support for the Grant Park Music Festival (no tickets or tangible benefits)",990-SchI,,,intermediary_or_citywide
Chicago Community Trust,2022,Facets-Multimedia Incorporated,1517 West Fullerton Avenue,Chicago,IL,60614,61500,"General Operating Support, John A. Bross Scholarship Fund, To support the Chicago Alliance of Film Festivals.",990-SchI,41.925115420274,-87.666452188686,sited
Chicago Community Trust,2022,Beyond Legal Aid,17 N State Suite 1380,Chicago,IL,60602,61000,General operations.,990-SchI,41.882740138023,-87.627778646,sited
Chicago Community Trust,2022,LINK Unlimited Scholars,2221 S State St,Chicago,IL,60616,60500,"General Operating Support, support for LINK Spring Appeal",990-SchI,41.852412770197,-87.627000639137,sited
