sourceRecordId,sourceProgram,sourceUrl,sourcePublishedAt,sourceCheckedAt,payerName,payerEin,parentCompany,vehicle,recipient,awardYear,amountAwarded,amountEvidence,supportKind,purpose,publishedAddress,publishedCity,publishedState,publishedPostalCode,locationBasis,locationSourceUrl,locationSourceRecordId,possibleDuplicateOf,duplicateState,reviewState,reviewNote
cme-corrob-233,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,The Nora Project,2017,5000,recipient_exact,cash_grant,Special Opportunities: awarded to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-234,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,San Miguel Schools,2017,10000,recipient_exact,cash_grant,Special Opportunities: to support middle school programs,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-235,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Standing Tall Charitable Foundation,2017,10000,recipient_exact,cash_grant,Special Opportunities: to support education scholarships,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-236,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Bright Pink,2017,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-237,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Community Foundation,2017,5000,recipient_exact,cash_grant,Special Opportunities: to support Fund 385,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-238,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,The Forward,2017,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-239,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Leo Catholic High School,2017,20000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-240,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Maccabi USA,2017,5000,recipient_exact,cash_grant,Special Opportunities: to support 20th Maccabiah Games,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-241,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Museum of Science and Industry,2017,25000,recipient_exact,cash_grant,"Special Opportunities: awarded to support the Annual Fund (page prints ""is awarded to to support"")",,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-242,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Navy Pier,2017,10000,recipient_exact,cash_grant,Special Opportunities: awarded to support Celebration ExPIERience,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-243,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Rush University Medical Center,2017,25000,recipient_exact,cash_grant,Special Opportunities: awarded to support cancer research,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-244,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Sacred Heart Schools,2017,2500,recipient_exact,cash_grant,Special Opportunities: to support the Masterpiece Campaign,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-245,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,University of Notre Dame,2017,10000,recipient_exact,cash_grant,Special Opportunities: awarded to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-246,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Woodlands Academy,2017,10000,recipient_exact,cash_grant,Special Opportunities: awarded to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-247,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Brookfield Zoo,2017,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-248,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Jewish United Fund,2017,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-249,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Lincoln Academy of Illinois,2017,5000,recipient_exact,cash_grant,Special Opportunities: to support the 53rd Convocation,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-250,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Math Circles of Chicago,2017,20000,recipient_exact,cash_grant,Special Opportunities: to support summer math enrichment camps,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-251,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Metro Squash,2017,5000,recipient_exact,cash_grant,Special Opportunities: awarded to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-252,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,National Yiddish Theatre Folksbiene,2017,5000,recipient_exact,cash_grant,Special Opportunities: to support the Leading Ladies Gala,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-253,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Rush University Medical Center,2017,15000,recipient_exact,cash_grant,Special Opportunities: to support cancer research (second 2017 grant),,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-254,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Shedd Aquarium,2017,20000,recipient_exact,cash_grant,Special Opportunities: awarded to support general operations and the Annual Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-255,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,University of Wyoming,2017,10000,recipient_exact,cash_grant,Special Opportunities: awarded to support finance programs,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-256,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Alexander Maxwell Grant Foundation,2016,25000,recipient_exact,cash_grant,Special Opportunities: to support Rwinkwavu Community Music Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-257,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Cheder Lubavitch Hebrew Day School,2016,20000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-258,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Enterprise Community Partners,2016,14000,recipient_exact,cash_grant,Special Opportunities: to support Chicago programs,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-259,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,John Marshall Law School,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support the International Human Rights Clinic,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-260,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Leo Catholic High School,2016,40000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-261,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Misericordia,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-262,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,National Louis University,2016,25000,recipient_exact,cash_grant,Special Opportunities: to support the Emergency Fund for Harrison Professional Pathways,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-263,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Rush University Medical Center,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support Rush’s Cancer Center,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-264,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Steppenwolf Theatre Company,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support the Steppenwolf for Young Adults Education Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-265,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,University of Illinois Chabad,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support Lubavich House Student Tech Lab,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-266,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Western Illinois University Foundation,2016,25000,recipient_exact,cash_grant,Special Opportunities: to support Agricultural Finance and Ag Business Transfer Scholarships,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-267,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Autism Speaks,2016,2500,recipient_exact,cash_grant,Special Opportunities: to support Chip In For Autism,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-268,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Clearbrook,2016,3500,recipient_exact,cash_grant,Special Opportunities: to support More Than Playtime,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-269,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,The Forward,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-270,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Latin School of Chicago,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support the Latin Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-271,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Lurie Children’s Hospital,2016,15000,recipient_exact,cash_grant,Special Opportunities: to support the School Services Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-272,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Modest Needs,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-273,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,National Yiddish Book Center,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support the Yiddish Book Center Fellowship Program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-274,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Simon Wiesenthal Center,2016,15000,recipient_exact,cash_grant,Special Opportunities: to support the Spirit of Courage Benefit,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-275,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Teach for America,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-276,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,United States Holocaust Memorial Museum,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-277,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Women Employed,2016,14000,recipient_exact,cash_grant,Special Opportunities: to support Job Equality and Career Foundations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-278,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,York High School/Elmhurst District 205 Foundation,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support Family Consumer Science Enhancements,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-279,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Bright Pink,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-280,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,EdChoice,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support Business and Community Leader Outreach in Chicago,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-281,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Illinois Holocaust Museum & Education Center,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-282,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,League for Yiddish,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-283,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Mayo Clinic,2016,47500,recipient_exact,cash_grant,Special Opportunities: to support the President’s Strategic Initiative Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-284,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Museum of Science and Industry,2016,25000,recipient_exact,cash_grant,Special Opportunities: to support the Annual Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-285,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,National Yiddish Theatre – Folksbiene,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-286,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Standing Tall Charitable Foundation,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support scholarship funding,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-287,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,University of Chicago Kovler Diabetes Center,2016,5000,recipient_exact,cash_grant,Special Opportunities: to support Friends for the Cure,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-288,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Washington State University Foundation,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support the Carson College of Business Dean’s Excellence Fund,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-289,CME Group Foundation — Special Opportunities,https://www.cmegroupfoundation.org/grants/special-opportunity.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,YIVO Institute for Jewish Research,2016,10000,recipient_exact,cash_grant,Special Opportunities: to support general operations,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-290,CME Group Foundation — Violence Reduction and Intervention,https://www.cmegroupfoundation.org/grants/violence-reduction-intervention.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Children First Fund of the Chicago Public Schools Foundation,2022,250000,recipient_exact,cash_grant,Violence Reduction and Intervention: to support Ultra-High Needs Youth Reengagement Pilot,,,,,unavailable,,,foundation-p2-7951,possible,hold,"corroboration stream — never additive; see source-plan Priority 2 CME row. same recipient+year, amount differs (aggregation/split candidate)"
cme-corrob-291,CME Group Foundation — Violence Reduction and Intervention,https://www.cmegroupfoundation.org/grants/violence-reduction-intervention.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Root2fruit Youth Foundation,2022,25000,recipient_exact,cash_grant,Violence Reduction and Intervention: to support Austin Safety Action Plan,,,,,unavailable,,,foundation-p2-7992,linked_same_award,hold,corroboration stream — never additive; see source-plan Priority 2 CME row. alias/dba/typo match
cme-corrob-292,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Coalition for the Homeless,2020,10000,recipient_exact,cash_grant,"COVID-19 Response: to support outreach, community support and legal aid for Chicago’s homeless population",,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-293,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Community Foundation - Education Equity COVID-19 Fund,2020,150000,recipient_exact,cash_grant,COVID-19 Response: to support solutions to medium- and long-term challenges to Chicago’s education system,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-294,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Chicago Public Schools Children First Fund,2020,30000,recipient_exact,cash_grant,"COVID-19 Response: to support the Compassion Fund and provide food, tech support and Internet access to CPS students and families",,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-295,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Greater Chicago Food Depository,2020,29000,recipient_exact,cash_grant,COVID-19 Response: to support response to COVID-19 food insecurity in Cook County,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-296,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Department of Family and Support Services,2020,25000,recipient_exact,cash_grant,COVID-19 Response: to provide devices and Internet access to CPS students in summer 2020,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-297,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Meals on Wheels,2020,5000,recipient_exact,cash_grant,COVID-19 Response: to support increased services during COVID-19,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-298,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,MHA Labs,2020,50000,recipient_exact,cash_grant,COVID-19 Response: to support “Let’s Save Summer” Support System Initiative of the One Summer Chicago youth employment program,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-299,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Pacific Garden Mission,2020,4000,recipient_exact,cash_grant,COVID-19 Response: to support essential services and recovery programs for Chicago’s homeless and economically disadvantaged population,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-300,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Project Exploration/My Chi My Future,2020,110000,recipient_exact,cash_grant,COVID-19 Response: to support community-based “learning pods” for CPS students,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-301,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,Urban Initiatives,2020,25000,recipient_exact,cash_grant,COVID-19 Response: to support Sport and Play summer program COVID response strategy,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
cme-corrob-302,CME Group Foundation — COVID-19 Response,https://www.cmegroupfoundation.org/grants/covid-19-response.html,,2026-08-24,CME Group Foundation,,CME Group,corporate_foundation,World Central Kitchen,2020,20000,recipient_exact,cash_grant,COVID-19 Response: to support fresh food distribution in communities most affected by COVID-19,,,,,unavailable,,,,clear,hold,corroboration stream — never additive; see source-plan Priority 2 CME row.
