foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
The Brinson Foundation,2024,1871 CHICAGOLAND ENTREPRENEURIAL CENTER,222 W MERCHANDISE MART PLAZA SUITE 1212,CHICAGO,IL,60654,35000,GENERAL OPERATING SUPPORT,990-PF,41.888045283034,-87.634338654764,sited
The Brinson Foundation,2024,826CHI,PO BOX 220868,CHICAGO,IL,60622,10000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,A BETTER CHICAGO,200 W MADISON STREET 3RD FLOOR,CHICAGO,IL,60606,30000,GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,sited
The Brinson Foundation,2024,ADLER PLANETARIUM,1300 S DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60605,88000,COSMOLOGY AND ASTROPHYSICS RESEARCH AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,ADVANCE ILLINOIS,303 E WACKER DRIVE SUITE 1925,CHICAGO,IL,60601,38000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.887748427515,-87.620522089915,sited
The Brinson Foundation,2024,AFTER SCHOOL MATTERS,66 E RANDOLPH STREET,CHICAGO,IL,60601,33000,STEM OUT-OF-SCHOOL TIME PROGRAMMING AND PDTA,990-PF,41.88455544074,-87.625548107337,sited
The Brinson Foundation,2024,AMERICA NEEDS YOU,111 N CANAL STREET SUITE 1200,CHICAGO,IL,60606,35000,GENERAL OPERATING SUPPORT - ILLINOIS,990-PF,41.884385930472,-87.639722542984,sited
The Brinson Foundation,2024,AMERICAN WRITERS MUSEUM,180 N MICHIGAN AVENUE,CHICAGO,IL,60601,28000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.885373782984,-87.624570287649,intermediary_or_citywide
The Brinson Foundation,2024,AMPT ADVANCING NONPROFITS,600 W CERMAK ROAD SUITE 2C,CHICAGO,IL,60616,25000,GENERAL OPERATING SUPPORT,990-PF,41.852757353697,-87.64268011057,sited
The Brinson Foundation,2024,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 4,CHICAGO,IL,60611,65000,NURSE EDUCATION AND LEADERSHIP TRAINING,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
The Brinson Foundation,2024,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 4,CHICAGO,IL,60611,50000,CENTER FOR CHILDHOOD RESILIENCE,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
The Brinson Foundation,2024,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 4,CHICAGO,IL,60611,100000,BRINSON MEDICAL RESEARCH FELLOWSHIP,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
The Brinson Foundation,2024,ART INSTITUTE OF CHICAGO,111 S MICHIGAN AVENUE,CHICAGO,IL,60603,80000,GENERAL OPERATING SUPPORT,990-PF,41.880649213362,-87.624171570115,sited
The Brinson Foundation,2024,BOTTOM LINE,200 N LASALLE STREET SUITE 2175,CHICAGO,IL,60601,43000,GENERAL OPERATING SUPPORT - CHICAGO AND PDTA,990-PF,41.885796837609,-87.632526709602,sited
The Brinson Foundation,2024,CARA COLLECTIVE,237 S DESPLAINES STREET,CHICAGO,IL,60661,38000,GENERAL OPERATING SUPPORT - CHICAGO AND PDTA,990-PF,41.879011277991,-87.643957283452,sited
The Brinson Foundation,2024,CAROLE ROBERTSON CENTER FOR LEARNING,1111 S WESTERN AVENUE SUITE B,CHICAGO,IL,60612,38000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.86807167016,-87.686001358073,sited
The Brinson Foundation,2024,CHALKBEAT,303 E WACKER DRIVE,CHICAGO,IL,60601,5000,GENERAL OPERATING SUPPORT,990-PF,41.887748427515,-87.620522089915,sited
The Brinson Foundation,2024,CHICAGO ARCHITECTURE FOUNDATION CHICAGO ARCHITECTURE CENTER,111 E WACKER DRIVE SUITE 1321,CHICAGO,IL,60601,53000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.888139848632,-87.623818054576,sited
The Brinson Foundation,2024,CHICAGO ARCHITECTURE FOUNDATION CHICAGO ARCHITECTURE CENTER,111 E WACKER DRIVE SUITE 1321,CHICAGO,IL,60601,3800,DESIGNING FUTURES GALA 2024,990-PF,41.888139848632,-87.623818054576,sited
The Brinson Foundation,2024,CHICAGO COMMUNITY FOUNDATION CHICAGOLAND WORKFORCE FUNDER ALLIANCE,33 S STATE STREET SUITE 750,CHICAGO,IL,60603,25000,PROGRESSIVE PATHWAYS TO POSTSECONDARY SUCCESS FUND,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
The Brinson Foundation,2024,CHICAGO COMMUNITY FOUNDATION PARTNERSHIP FOR SAFE AND PEACEFUL COMMUNITIES,33 S STATE STREET SUITE 750,CHICAGO,IL,60603,200000,SCALING COMMUNITY VIOLENCE INTERVENTION FOR A SAFER CHICAGO,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
The Brinson Foundation,2024,CHICAGO COMMUNITY FOUNDATION PARTNERSHIP FOR SAFE AND PEACEFUL COMMUNITIES,33 S STATE STREET SUITE 750,CHICAGO,IL,60603,50000,YOUTH INTERVENTIONS,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
The Brinson Foundation,2024,CHICAGO COUNCIL ON SCIENCE AND TECHNOLOGY,10 W 35TH STREET 10TH FLOOR,CHICAGO,IL,60616,33000,SCIENCE COMMUNICATION INTERNSHIP PROGRAM AND PDTA,990-PF,41.831067772341,-87.626815853448,sited
The Brinson Foundation,2024,CHICAGO HISTORICAL SOCIETY CHICAGO HISTORY MUSEUM,1601 N CLARK STREET,CHICAGO,IL,60614,63000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.91125225948,-87.631620549744,sited
The Brinson Foundation,2024,CHICAGO PARKS FOUNDATION,PO BOX 14147,CHICAGO,IL,60614,50000,PERENNIAL GARDEN MAINTENANCE,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,CHICAGO PUBLIC EDUCATION FUND,200 W ADAMS STREET SUITE 1175,CHICAGO,IL,60606,50000,GENERAL OPERATING SUPPORT,990-PF,41.879443442077,-87.633831702154,intermediary_or_citywide
The Brinson Foundation,2024,CHICAGO PUBLIC LIBRARY FOUNDATION,200 W MADISON 3RD FLOOR,CHICAGO,IL,60606,50000,GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,intermediary_or_citywide
The Brinson Foundation,2024,CHICAGO SYMPHONY ORCHESTRA ASSOCIATION,220 S MICHIGAN AVENUE,CHICAGO,IL,60604,60900,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.879261225909,-87.624499386276,sited
The Brinson Foundation,2024,COMMUNITIES IN SCHOOLS OF CHICAGO,815 W VAN BUREN STREET SUITE 300,CHICAGO,IL,60607,50000,GENERAL OPERATING SUPPORT,990-PF,41.876603022207,-87.648075570713,sited
The Brinson Foundation,2024,DANIEL MURPHY SCHOLARSHIP FUND,309 W WASHINGTON STREET SUITE 700,CHICAGO,IL,60606,58000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.88314485014,-87.635526294391,intermediary_or_citywide
The Brinson Foundation,2024,ERIE FAMILY HEALTH FOUNDATION,1701 W SUPERIOR STREET 3RD FLOOR,CHICAGO,IL,60622,53000,TEEN HEALTH CENTER AND PDTA,990-PF,41.89505944276,-87.669771270814,sited
The Brinson Foundation,2024,FIELD MUSEUM OF NATURAL HISTORY,1400 S DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60605,83000,LEARNING CENTER PROGRAMS AND PDTA,990-PF,41.868263653882,-87.617866676914,intermediary_or_citywide
The Brinson Foundation,2024,FOREFRONT,C/O FBRK IMPACT HOUSE 200 W MADISON STREET 2ND FLOOR,CHICAGO,IL,60606,25000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,GRIFFIN MUSEUM OF SCIENCE AND INDUSTRY,5700 S DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60637,83000,GENERAL SUPPORT AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,HEALTHY SCHOOLS CAMPAIGN,190 S LASALLE STREET SUITE 1508,CHICAGO,IL,60603,48000,GENERAL OPERATING SUPPORT - CHICAGO AND PDTA,990-PF,41.879514148711,-87.63237315861,sited
The Brinson Foundation,2024,HIGH JUMP,820 W JACKSON BOULEVARD SUITE 310,CHICAGO,IL,60607,53000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.877994443118,-87.648073999333,sited
The Brinson Foundation,2024,INNER-CITY COMPUTER STARS FOUNDATION IC STARS,750 N ORLEANS STREET SUITE 500,CHICAGO,IL,60654,45000,GENERAL OPERATING SUPPORT,990-PF,41.896192434982,-87.637240456624,sited
The Brinson Foundation,2024,LA RABIDA CHILDREN'S HOSPITAL,6501 S PROMONTORY DRIVE,CHICAGO,IL,60649,82750,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.777612120017,-87.572055878947,intermediary_or_citywide
The Brinson Foundation,2024,LINCOLN PARK ZOOLOGICAL SOCIETY,2001 N CLARK STREET,CHICAGO,IL,60614,62800,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.91854925312,-87.636079895114,sited
The Brinson Foundation,2024,LITERACY WORKS,5401 W LAWRENCE AVENUE 30223,CHICAGO,IL,60630,43000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.967614063513,-87.762706069623,sited
The Brinson Foundation,2024,LYRIC OPERA OF CHICAGO,20 N WACKER DRIVE SUITE 860,CHICAGO,IL,60606,60000,GENERAL OPERATING SUPPORT,990-PF,41.882191369239,-87.637100009791,sited
The Brinson Foundation,2024,MATH CIRCLES OF CHICAGO,2907 S WABASH AVENUE SUITE 100B,CHICAGO,IL,60616,53000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.841853565387,-87.625155945256,sited
The Brinson Foundation,2024,MATH CULTURAL CENTER OF CHICAGO,1120 N LASALLE DRIVE APT 15P,CHICAGO,IL,60610,20000,GENERAL OPERATING SUPPORT,990-PF,41.902716757048,-87.633049706606,sited
The Brinson Foundation,2024,MERIT SCHOOL OF MUSIC,JOY FAITH KNAPP MUSIC CENTER 38 S PEORIA STREET,CHICAGO,IL,60607,33000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,METROSQUASH,6100 S COTTAGE GROVE AVENUE,CHICAGO,IL,60637,53000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.783999944407,-87.606083349791,sited
The Brinson Foundation,2024,MIKVA CHALLENGE GRANT FOUNDATION,200 S MICHIGAN AVENUE SUITE 1000,CHICAGO,IL,60604,50000,CHICAGO CITYWIDE YOUTH COUNCILS,990-PF,41.879498661338,-87.624506074574,intermediary_or_citywide
The Brinson Foundation,2024,MIKVA CHALLENGE GRANT FOUNDATION,200 S MICHIGAN AVENUE SUITE 1000,CHICAGO,IL,60604,250,HONORARIUM - SPEAKER FOR CIVIC EDUCATION LEARNING SESSION,990-PF,41.879498661338,-87.624506074574,intermediary_or_citywide
The Brinson Foundation,2024,NATIONAL LOUIS UNIVERSITY,122 S MICHIGAN AVENUE,CHICAGO,IL,60603,52900,ACCELERATE U HEALTH CARE CAREER PATHWAYS AND PDTA,990-PF,41.880302594059,-87.624513078081,intermediary_or_citywide
The Brinson Foundation,2024,ONE MILLION DEGREES,180 N WABASH AVENUE SUITE 310,CHICAGO,IL,60601,40000,GENERAL OPERATING SUPPORT - CHICAGO,990-PF,41.885383955465,-87.626340906809,sited
The Brinson Foundation,2024,PEGGY NOTEBAERT NATURE MUSEUM CHICAGO ACADEMY OF SCIENCES,2430 N CANNON DRIVE,CHICAGO,IL,60604,53000,GENERAL SUPPORT AND PDTA,990-PF,41.927107827526,-87.634471738483,sited
The Brinson Foundation,2024,POSSE FOUNDATION,111 W JACKSON BOULEVARD SUITE 1100,CHICAGO,IL,60604,55000,GENERAL OPERATING SUPPORT - CHICAGO,990-PF,41.878077850822,-87.632179297711,intermediary_or_citywide
The Brinson Foundation,2024,PROJECT SYNCERE,9012 S STONY ISLAND AVENUE,CHICAGO,IL,60617,53000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.731239452983,-87.585602497936,sited
The Brinson Foundation,2024,REHABILITATION INSTITUTE OF CHICAGO SHIRLEY RYAN ABILITYLAB,355 E ERIE STREET,CHICAGO,IL,60611,90000,BRINSON STROKE FELLOWSHIP,990-PF,41.894168660526,-87.619125924909,sited
The Brinson Foundation,2024,REVOLUTION WORKSHOP,3410 W LAKE STREET,CHICAGO,IL,60624,35000,GENERAL OPERATING SUPPORT,990-PF,41.884712912556,-87.711421054693,sited
The Brinson Foundation,2024,RUSH UNIVERSITY MEDICAL CENTER,1653 W CONGRESS PARKWAY,CHICAGO,IL,60612,50000,NURSE EDUCATION,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,RUSH UNIVERSITY MEDICAL CENTER,1653 W CONGRESS PARKWAY,CHICAGO,IL,60612,20000,COLLEGE OF NURSING SCHOLARSHIPS,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,RUSH UNIVERSITY MEDICAL CENTER,1645 W JACKSON BOULEVARD SUITE 315A,CHICAGO,IL,60612,50000,ADOLESCENT FAMILY CENTER & SCHOOL BASED HEALTH CENTERS,990-PF,41.87753953673,-87.668349548196,intermediary_or_citywide
The Brinson Foundation,2024,RUSH UNIVERSITY MEDICAL CENTER,1201 W HARRISON STREET,CHICAGO,IL,60607,100000,BRINSON MEDICAL RESEARCH FELLOWSHIP,990-PF,41.874161615653,-87.657004991389,intermediary_or_citywide
The Brinson Foundation,2024,RUSH UNIVERSITY MEDICAL CENTER,1201 W HARRISON STREET,CHICAGO,IL,60607,50000,BREAST CANCER RESEARCH,990-PF,41.874161615653,-87.657004991389,intermediary_or_citywide
The Brinson Foundation,2024,SHEDD AQUARIUM SOCIETY JOHN G SHEDD AQUARIUM,1200 S DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60605,80000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,START EARLY,33 W MONROE STREET SUITE 1200,CHICAGO,IL,60603,35000,EDUCARE,990-PF,41.880666800206,-87.629157524398,sited
The Brinson Foundation,2024,THE JOFFREY BALLET,10 E RANDOLPH STREET,CHICAGO,IL,60601,43000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.884546846461,-87.62753189865,sited
The Brinson Foundation,2024,THE PARTNERSHIP FOR COLLEGE COMPLETION,200 S MICHIGAN AVENUE SUITE 1410,CHICAGO,IL,60604,70000,GENERAL OPERATING SUPPORT,990-PF,41.879498661338,-87.624506074574,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO CONSORTIUM ON SCHOOL RESEARCH,1313 E 60TH STREET,CHICAGO,IL,60637,50000,GENERAL OPERATING SUPPORT,990-PF,41.786009496616,-87.594257072829,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO DEPARTMENT OF ASTRONOMY AND ASTROPHYSICS EDWARD H LEV,5801 S ELLIS AVENUE,CHICAGO,IL,60637,141700,"BRINSON ASTROPHYSICS FELLOWSHIP PROGRAM, BRINSON LECTURE, AND PDTA",990-PF,41.789553508174,-87.601183264568,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO DEPARTMENT OF ASTRONOMY AND ASTROPHYSICS EDWARD H LEV,5801 S ELLIS AVENUE,CHICAGO,IL,60637,120000,BRINSON PRIZE FELLOWSHIP IN OBSERVATIONAL COSMOLOGY,990-PF,41.789553508174,-87.601183264568,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO DEPARTMENT OF ORGANISMAL BIOLOGY AND ANATOMY,EDWARD H LEVI HALL 5801 S ELLIS AVENUE,CHICAGO,IL,60637,103000,GENETIC BASIS FOR THE ORIGIN OF LIMBS RESEARCH AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO EDUCATION LAB,EDWARD H LEVI HALL 5801 S ELLIS AVENUE,CHICAGO,IL,60637,35000,STRUCTURED LITERACY EVALUATION,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO KAVLI INSTITUTE FOR COSMOLOGICAL PHYSICS,5640 S ELLIS AVENUE,CHICAGO,IL,60637,120000,BRINSON PRIZE FELLOWSHIP IN OBSERVATIONAL COSMOLOGY,990-PF,41.792457481189,-87.601404460513,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF CHICAGO MEDICINE,5841 S MARYLAND AVENUE,CHICAGO,IL,60637,100000,BRINSON MEDICAL RESEARCH FELLOWSHIP,990-PF,41.78877397345,-87.604857148474,intermediary_or_citywide
The Brinson Foundation,2024,UNIVERSITY OF ILLINOIS FOUNDATION,200 S WACKER DRIVE 20TH FLOOR,CHICAGO,IL,60637,35000,ILLINOIS WORKFORCE AND EDUCATION RESEARCH COLLABORATIVE (IWERC),990-PF,41.879291889687,-87.63702988818,intermediary_or_citywide
The Brinson Foundation,2024,WINDOW TO THE WORLD COMMUNICATIONS,5400 N ST LOUIS AVENUE,CHICAGO,IL,60625,70000,LOCAL BROADCAST OF NOVA AND GENERAL SUPPORT,990-PF,41.979387355038,-87.716147207409,sited
The Brinson Foundation,2023,1871 CHICAGOLAND ENTREPRENEURIAL CENTER,222 W MERCHANDISE MART PLAZA SUITE 1212,CHICAGO,IL,60654,35000,GENERAL OPERATING SUPPORT,990-PF,41.888045283034,-87.634338654764,sited
The Brinson Foundation,2023,A BETTER CHICAGO,C/O FBRK IMPACT HOUSE 200 W MADISON STREET 3RD FLOOR,CHICAGO,IL,60606,30000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2023,ADLER PLANETARIUM,1300 S DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60605,87100,COSMOLOGY AND ASTROPHYSICS RESEARCH AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2023,ADVANCE ILLINOIS,303 E WACKER DRIVE SUITE 1925,CHICAGO,IL,60601,38000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.887748427515,-87.620522089915,sited
The Brinson Foundation,2023,AFTER SCHOOL MATTERS,66 E RANDOLPH STREET,CHICAGO,IL,60601,33000,STEM OUT-OF-SCHOOL TIME PROGRAMMING AND PDTA,990-PF,41.88455544074,-87.625548107337,sited
The Brinson Foundation,2023,AMERICA NEEDS YOU,111 N CANAL STREET SUITE 1200,CHICAGO,IL,60606,38000,GENERAL OPERATING SUPPORT - ILLINOIS AND PDTA,990-PF,41.884385930472,-87.639722542984,sited
The Brinson Foundation,2023,AMERICAN WRITERS MUSEUM,180 N MICHIGAN AVENUE,CHICAGO,IL,60601,28000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.885373782984,-87.624570287649,intermediary_or_citywide
The Brinson Foundation,2023,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUEBOX 4,CHICAGO,IL,60601,50000,NURSE EDUCATION,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
The Brinson Foundation,2023,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 4,CHICAGO,IL,60611,40000,CENTER FOR CHILDHOOD RESILIENCE,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
The Brinson Foundation,2023,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,225 E CHICAGO AVENUE BOX 4,CHICAGO,IL,60611,100000,BRINSON MEDICAL RESEARCH FELLOWSHIP,990-PF,41.896693751301,-87.622923905467,intermediary_or_citywide
The Brinson Foundation,2023,ART INSTITUTE OF CHICAGO,111 S MICHIGAN AVENUE,CHICAGO,IL,60603,80000,GENERAL OPERATING SUPPORT,990-PF,41.880649213362,-87.624171570115,sited
The Brinson Foundation,2023,BOTTOM LINE,200 N LASALLE STREET SUITE 2175,CHICAGO,IL,60601,40000,GENERAL OPERATING SUPPORT - CHICAGO,990-PF,41.885796837609,-87.632526709602,sited
The Brinson Foundation,2023,CARA COLLECTIVE,237 S DESPLAINES STREET,CHICAGO,IL,60661,35000,GENERAL OPERATING SUPPORT - CHICAGO,990-PF,41.879011277991,-87.643957283452,sited
The Brinson Foundation,2023,CAROLE ROBERTSON CENTER FOR LEARNING,1111 S WESTERN AVENUE SUITE B,CHICAGO,IL,60612,33000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.86807167016,-87.686001358073,sited
The Brinson Foundation,2023,CHALKBEAT,303 E WACKER DRIVE,CHICAGO,IL,60601,5000,GENERAL OPERATING SUPPORT,990-PF,41.887748427515,-87.620522089915,sited
The Brinson Foundation,2023,CHICAGO ARCHITECTURE FOUNDATION CHICAGO ARCHITECTURE CENTER,111 E WACKER DRIVE SUITE 1321,CHICAGO,IL,60601,53000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.888139848632,-87.623818054576,sited
The Brinson Foundation,2023,CHICAGO CARES,1200 W 35TH STREET UNIT 302,CHICAGO,IL,60609,25000,AMPT: ADVANCING NONPROFITS,990-PF,41.830680444473,-87.655806470223,sited
The Brinson Foundation,2023,CHICAGO COMMUNITY FOUNDATION,33 S STATE STREET SUITE 750,CHICAGO,IL,60603,25000,PROGRESSIVE PATHWAYS TO POSTSECONDARY SUCCESS FUND,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
The Brinson Foundation,2023,CHICAGO COUNCIL ON SCIENCE AND TECHNOLOGY,10 W 35TH STREET 10TH FLOOR,CHICAGO,IL,60616,28000,SCIENCE COMMUNICATION INTERNSHIP PROGRAM AND PDTA,990-PF,41.831067772341,-87.626815853448,sited
The Brinson Foundation,2023,CHICAGO HISTORICAL SOCIETY CHICAGO HISTORY MUSEUM,1601 N CLARK STREET,CHICAGO,IL,60614,63000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.91125225948,-87.631620549744,sited
The Brinson Foundation,2023,CHICAGO LIGHTHOUSE FOR PEOPLE WHO ARE BLIND OR VISUALLY IMPAIRED,1850 W ROOSEVELT ROAD,CHICAGO,IL,60608,750,GENERAL OPERATING SUPPORT,990-PF,41.866924195032,-87.672525512924,sited
The Brinson Foundation,2023,CHICAGO PARKS FOUNDATION,PO BOX 14147,CHICAGO,IL,60614,53000,PERENNIAL GARDEN MAINTENANCE AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2023,CHICAGO PUBLIC EDUCATION FUND,200 W ADAMS STREET SUITE 1175,CHICAGO,IL,60606,50000,GENERAL OPERATING SUPPORT,990-PF,41.879443442077,-87.633831702154,intermediary_or_citywide
The Brinson Foundation,2023,CHICAGO PUBLIC LIBRARY FOUNDATION,200 W MADISON 3RD FLOOR,CHICAGO,IL,60606,50000,GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,intermediary_or_citywide
The Brinson Foundation,2023,CHICAGO SYMPHONY ORCHESTRA ASSOCIATION,220 S MICHIGAN AVENUE,CHICAGO,IL,60604,60000,GENERAL OPERATING SUPPORT,990-PF,41.879261225909,-87.624499386276,sited
The Brinson Foundation,2023,COMMUNITIES IN SCHOOLS OF CHICAGO,815 W VAN BUREN STREET SUITE 300,CHICAGO,IL,60607,50000,GENERAL OPERATING SUPPORT AND SPECIAL EVENT,990-PF,41.876603022207,-87.648075570713,sited
The Brinson Foundation,2023,DANIEL MURPHY SCHOLARSHIP FUND,309 W WASHINGTON STREET SUITE 700,CHICAGO,IL,60606,55000,GENERAL OPERATING SUPPORT,990-PF,41.88314485014,-87.635526294391,intermediary_or_citywide
The Brinson Foundation,2023,ERIE FAMILY HEALTH FOUNDATION,1701 W SUPERIOR STREET 3RD FLOOR,CHICAGO,IL,60622,48000,TEEN HEALTH CENTER AND PDTA,990-PF,41.89505944276,-87.669771270814,sited
The Brinson Foundation,2023,FIELD MUSEUM OF NATURAL HISTORY,1400 S DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60605,83000,LEARNING CENTER PROGRAMS AND PDTA,990-PF,41.868263653882,-87.617866676914,intermediary_or_citywide
The Brinson Foundation,2023,FOREFRONT,C/O FBRK IMPACT HOUSE 200 W MADISON STREET 2ND FLOOR,CHICAGO,IL,60606,30000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2023,HEALTHY SCHOOLS CAMPAIGN,2545 W DIVERSEY AVENUE SUITE 214,CHICAGO,IL,60647,48000,GENERAL OPERATING SUPPORT - CHICAGO AND PDTA,990-PF,41.932077844887,-87.691643243477,sited
The Brinson Foundation,2023,HIGH JUMP,820 W JACKSON BOULEVARD SUITE 310,CHICAGO,IL,60607,48000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.877994443118,-87.648073999333,sited
The Brinson Foundation,2023,ILLINOIS NETWORK OF CHARTER SCHOOLS,150 N MICHIGAN AVENUE SUITE 430,CHICAGO,IL,60601,35000,GENERAL OPERATING SUPPORT,990-PF,41.884931224143,-87.624552861651,sited
The Brinson Foundation,2023,INNER-CITY COMPUTER STARS FOUNDATION,750 N ORLEANS STREET SUITE 500,CHICAGO,IL,60654,35000,GENERAL OPERATING SUPPORT,990-PF,41.896192434982,-87.637240456624,intermediary_or_citywide
The Brinson Foundation,2023,THE JOFFREY BALLET,10 E RANDOLPH STREET,CHICAGO,IL,60601,40000,GENERAL OPERATING SUPPORT,990-PF,41.884546846461,-87.62753189865,sited
The Brinson Foundation,2023,LA RABIDA CHILDREN'S HOSPITAL,6501 S PROMONTORY DRIVE,CHICAGO,IL,60649,80000,GENERAL OPERATING SUPPORT,990-PF,41.777612120017,-87.572055878947,intermediary_or_citywide
The Brinson Foundation,2023,LEAP LEARNING SYSTEMS,180 N WABASH AVENUE SUITE 604,CHICAGO,IL,60601,1700,GENERAL OPERATING SUPPORT,990-PF,41.885383955465,-87.626340906809,sited
The Brinson Foundation,2023,LINCOLN PARK ZOOLOGICAL SOCIETY,2001 N CLARK STREET,CHICAGO,IL,60614,60000,GENERAL OPERATING SUPPORT,990-PF,41.91854925312,-87.636079895114,sited
The Brinson Foundation,2023,LITERACY WORKS,5401 W LAWRENCE AVENUE 30223,CHICAGO,IL,60630,33000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.967614063513,-87.762706069623,sited
The Brinson Foundation,2023,LYRIC OPERA OF CHICAGO,20 N WACKER DRIVE SUITE 860,CHICAGO,IL,60606,60000,GENERAL OPERATING SUPPORT,990-PF,41.882191369239,-87.637100009791,sited
The Brinson Foundation,2023,MATH CIRCLES OF CHICAGO,1034 N WELLS STREET,CHICAGO,IL,60610,38000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.901612502241,-87.634471310208,sited
The Brinson Foundation,2023,MERIT SCHOOL OF MUSIC,JOY FAITH KNAPP MUSIC CENTER 38 S PEORIA STREET,CHICAGO,IL,60607,33000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,,,intermediary_or_citywide
The Brinson Foundation,2023,METROSQUASH,6100 S COTTAGE GROVE AVENUE,CHICAGO,IL,60637,48000,GENERAL OPERATING SUPPORT AND PDTA,990-PF,41.783999944407,-87.606083349791,sited
The Brinson Foundation,2023,MIKVA CHALLENGE GRANT FOUNDATION,200 S MICHIGAN AVENUE SUITE 1000,CHICAGO,IL,60604,35000,CITYWIDE YOUTH COUNCILS,990-PF,41.879498661338,-87.624506074574,intermediary_or_citywide
